_id_xgb,Fecha,Prediction_xgb,Token,Prediction_LSTM,_id_lstm,Real_price,Prediction_Ensemble
670e950eda472f0d69dab548,2024-08-11 05:00:00,3330.116631258767,ETH,2762.1373143529454,66fbbe94463ad5a73de68543,2662.2609430354114,3046.126972805856
670e950eda472f0d69dab549,2024-08-11 06:00:00,3354.8028021459018,ETH,2761.234402079539,66fbbe94463ad5a73de68544,2660.378411332409,3058.01860211272
670e950eda472f0d69dab54a,2024-08-11 07:00:00,3125.285225124655,ETH,2760.3365633826,66fbbe94463ad5a73de68545,2676.5915444234174,2942.8108942536273
670e950eda472f0d69dab54b,2024-08-11 08:00:00,3317.265183394871,ETH,2759.443937225209,66fbbe94463ad5a73de68546,2690.516555821413,3038.35456031004
670e950eda472f0d69dab54c,2024-08-11 09:00:00,3200.716056950854,ETH,2758.556752091514,66fbbe94463ad5a73de68547,2688.1698503453867,2979.636404521184
670e950eda472f0d69dab54d,2024-08-11 10:00:00,3335.0266107158004,ETH,2757.675336443362,66fbbe94463ad5a73de68548,2677.4870358119765,3046.3509735795815
670e950eda472f0d69dab54e,2024-08-11 11:00:00,3573.098699282525,ETH,2756.7994972857364,66fbbe94463ad5a73de68549,2654.749854211049,3164.9490982841307
670e950eda472f0d69dab54f,2024-08-11 12:00:00,3538.414123466744,ETH,2755.9288088314174,66fbbe94463ad5a73de6854a,2637.5184549468668,3147.1714661490805
670e950eda472f0d69dab550,2024-08-11 13:00:00,3670.8451776368897,ETH,2755.0631790355424,66fbbe94463ad5a73de6854b,2638.0600762919244,3212.954178336216
670e950eda472f0d69dab551,2024-08-11 14:00:00,3357.824580615527,ETH,2754.2025142376033,66fbbe94463ad5a73de6854c,2614.7878059377067,3056.0135474265653
670e950eda472f0d69dab552,2024-08-11 15:00:00,3290.022305526012,ETH,2753.3468663602157,66fbbe94463ad5a73de6854d,2612.143776596999,3021.684585943114
670e950eda472f0d69dab553,2024-08-11 16:00:00,3339.91219626844,ETH,2752.4957731428926,66fbbe94463ad5a73de6854e,2625.0723185750367,3046.2039847056662
670e950eda472f0d69dab554,2024-08-11 17:00:00,3027.897424521391,ETH,2751.648947747593,66fbbe94463ad5a73de6854f,2641.566639775024,2889.773186134492
670e950eda472f0d69dab555,2024-08-11 18:00:00,3216.091639821119,ETH,2750.8062070824462,66fbbe94463ad5a73de68550,2638.305960038978,2983.4489234517823
670e950eda472f0d69dab556,2024-08-11 19:00:00,3290.331256366681,ETH,2749.966428043043,66fbbe94463ad5a73de68551,2605.5659305860577,3020.148842204862
670e950eda472f0d69dab557,2024-08-11 20:00:00,3439.2538832491177,ETH,2749.130368838553,66fbbe94463ad5a73de68552,2561.028474562636,3094.1921260438353
670e950eda472f0d69dab558,2024-08-11 21:00:00,3259.664963364302,ETH,2748.2983310820277,66fbbe94463ad5a73de68553,2578.8904298360667,3003.981647223165
670e950eda472f0d69dab559,2024-08-11 22:00:00,3145.20890034794,ETH,2747.4701315601847,66fbbe94463ad5a73de68554,2570.6301576927563,2946.3395159540623
670e950eda472f0d69dab55a,2024-08-11 23:00:00,3305.948923830573,ETH,2746.6457400326867,66fbbe94463ad5a73de68555,2554.491288170991,3026.2973319316297
670e950eda472f0d69dab55b,2024-08-12 00:00:00,3209.6547288152024,ETH,2745.8252949422877,66fbbe94463ad5a73de68556,2541.132116578002,2977.740011878745
670e950eda472f0d69dab55c,2024-08-12 01:00:00,3343.7235667419086,ETH,2745.0088887604634,66fbbe94463ad5a73de68557,2553.366109405252,3044.3662277511858
670e950eda472f0d69dab55d,2024-08-12 02:00:00,3252.279637298011,ETH,2744.1964969725786,66fbbe94463ad5a73de68558,2542.583323790636,2998.238067135295
670e950eda472f0d69dab55e,2024-08-12 03:00:00,3271.8179528679198,ETH,2743.3882952126946,66fbbe94463ad5a73de68559,2540.620307416476,3007.603124040307
670e950eda472f0d69dab55f,2024-08-12 04:00:00,3495.959378527842,ETH,2742.5842713994925,66fbbe94463ad5a73de6855a,2542.887571618451,3119.2718249636673
670e950eda472f0d69dab560,2024-08-12 05:00:00,3328.7156149008174,ETH,2741.7845376570212,66fbbe94463ad5a73de6855b,2551.4478365693,3035.2500762789196
670e950eda472f0d69dab561,2024-08-12 06:00:00,3128.864549169182,ETH,2740.9890474132626,66fbbe94463ad5a73de6855c,2550.0551891518776,2934.9267982912224
670e950eda472f0d69dab562,2024-08-12 07:00:00,3165.835071436633,ETH,2740.197739186298,66fbbe94463ad5a73de6855d,2569.7544568991243,2953.0164053114654
670e950eda472f0d69dab563,2024-08-12 08:00:00,3121.913190204381,ETH,2739.4105446457716,66fbbe94463ad5a73de6855e,2571.330003052544,2930.6618674250763
670e950eda472f0d69dab564,2024-08-12 09:00:00,3281.830622455505,ETH,2738.6274204691786,66fbbe94463ad5a73de6855f,2595.7067617353096,3010.2290214623417
670e950eda472f0d69dab565,2024-08-12 10:00:00,3237.635258968806,ETH,2737.8484731235767,66fbbe94463ad5a73de68560,2639.1343102571964,2987.7418660461913
670e950eda472f0d69dab566,2024-08-12 11:00:00,3297.936959220752,ETH,2737.073553043405,66fbbe94463ad5a73de68561,2675.914984935715,3017.5052561320786
670e950eda472f0d69dab567,2024-08-12 12:00:00,3552.308238053634,ETH,2736.3024531680544,66fbbe94463ad5a73de68562,2672.650775731466,3144.305345610844
670e950eda472f0d69dab568,2024-08-12 13:00:00,3372.682405784636,ETH,2735.535157078385,66fbbe94463ad5a73de68563,2625.3076852687805,3054.1087814315106
670e950eda472f0d69dab569,2024-08-12 14:00:00,3469.0125000700464,ETH,2734.771677255919,66fbbe94463ad5a73de68564,2697.2043255616004,3101.8920886629826
670e950eda472f0d69dab56a,2024-08-12 15:00:00,3339.878318586235,ETH,2734.0119628767766,66fbbe94463ad5a73de68565,2683.959817290441,3036.9451407315055
670e950eda472f0d69dab56b,2024-08-12 16:00:00,3299.502568896693,ETH,2733.2559404538592,66fbbe94463ad5a73de68566,2673.5243818165804,3016.379254675276
670e950eda472f0d69dab56c,2024-08-12 17:00:00,3112.681019657805,ETH,2732.503628785645,66fbbe94463ad5a73de68567,2658.292278918398,2922.592324221725
670e950eda472f0d69dab56d,2024-08-12 18:00:00,3172.2235267470924,ETH,2731.7546695432147,66fbbe94463ad5a73de68568,2634.373835588478,2951.9890981451535
670e950eda472f0d69dab56e,2024-08-12 19:00:00,3065.4394117643774,ETH,2731.008451531411,66fbbe94463ad5a73de68569,2656.077274319452,2898.2239316478945
670e950eda472f0d69dab56f,2024-08-12 20:00:00,3063.3821468742653,ETH,2730.264865762698,66fbbe94463ad5a73de6856a,2680.133003578315,2896.8235063184816
670e950eda472f0d69dab570,2024-08-12 21:00:00,3425.4677075965365,ETH,2729.524171302289,66fbbe94463ad5a73de6856b,2686.318336950929,3077.4959394494126
670e950eda472f0d69dab571,2024-08-12 22:00:00,3068.7825648521653,ETH,2728.7862679675213,66fbbe94463ad5a73de6856c,2695.3279123401244,2898.7844164098433
670e950eda472f0d69dab572,2024-08-12 23:00:00,3239.3958084108017,ETH,2728.0512430983995,66fbbe94463ad5a73de6856d,2723.4294281017064,2983.723525754601
670e950eda472f0d69dab573,2024-08-13 00:00:00,3059.8052307892726,ETH,2727.3191022942306,66fbbe94463ad5a73de6856e,2719.264465328373,2893.5621665417516
670e950eda472f0d69dab574,2024-08-13 01:00:00,3206.1724107137134,ETH,2726.5899180854594,66fbbe94463ad5a73de6856f,2732.556566218145,2966.3811643995864
670e950eda472f0d69dab575,2024-08-13 02:00:00,3256.298965668726,ETH,2725.8637704371063,66fbbe94463ad5a73de68570,2712.9035786236227,2991.0813680529163
670e950eda472f0d69dab576,2024-08-13 03:00:00,3175.130379656694,ETH,2725.1407474115704,66fbbe94463ad5a73de68571,2654.88712566022,2950.1355635341324
670e950eda472f0d69dab577,2024-08-13 04:00:00,2937.844088907355,ETH,2724.420874804307,66fbbe94463ad5a73de68572,2661.842592148287,2831.132481855831
670e950eda472f0d69dab578,2024-08-13 05:00:00,2878.453930414888,ETH,2723.704184671424,66fbbe94463ad5a73de68573,2653.536485850666,2801.079057543156
670e950eda472f0d69dab579,2024-08-13 06:00:00,2847.706728832701,ETH,2722.9905813002483,66fbbe94463ad5a73de68574,2655.8430590488947,2785.3486550664747
670e950eda472f0d69dab57a,2024-08-13 07:00:00,3097.2353230173394,ETH,2722.2799454529113,66fbbe94463ad5a73de68575,2652.6531391944054,2909.7576342351254
670e950eda472f0d69dab57b,2024-08-13 08:00:00,3064.20776184676,ETH,2721.5727112591358,66fbbe94463ad5a73de68576,2639.1269739264926,2892.890236552948
670e950eda472f0d69dab57c,2024-08-13 09:00:00,3101.345704310276,ETH,2720.8690368231446,66fbbe94463ad5a73de68577,2639.0460121138194,2911.1073705667104
670e950eda472f0d69dab57d,2024-08-13 10:00:00,2918.625079277287,ETH,2720.168868883937,66fbbe94463ad5a73de68578,2635.247268919936,2819.3969740806124
670e950eda472f0d69dab57e,2024-08-13 11:00:00,2765.589624405668,ETH,2719.472756511082,66fbbe94463ad5a73de68579,2642.106718876847,2742.531190458375
670e950eda472f0d69dab57f,2024-08-13 12:00:00,2881.490754568853,ETH,2718.7800836880524,66fbbe94463ad5a73de6857a,2647.842198385498,2800.1354191284527
670e950eda472f0d69dab580,2024-08-13 13:00:00,2755.789831135662,ETH,2718.0912079435034,66fbbe94463ad5a73de6857b,2666.0594308673667,2736.940519539583
670e950eda472f0d69dab581,2024-08-13 14:00:00,2911.45835863939,ETH,2717.40622159524,66fbbe94463ad5a73de6857c,2663.6452988310302,2814.432290117315
670e950eda472f0d69dab582,2024-08-13 15:00:00,2932.678692146261,ETH,2716.7247129387943,66fbbe94463ad5a73de6857d,2650.20604514643,2824.7017025425275
670e950eda472f0d69dab583,2024-08-13 16:00:00,2758.176128246318,ETH,2716.0463856895694,66fbbe94463ad5a73de6857e,2706.535371644065,2737.1112569679435
670e950eda472f0d69dab584,2024-08-13 17:00:00,2565.904943454252,ETH,2715.37083429541,66fbbe94463ad5a73de6857f,2714.813118553555,2640.6378888748313
670e950eda472f0d69dab585,2024-08-13 18:00:00,2558.090643618326,ETH,2714.697645632917,66fbbe94463ad5a73de68580,2698.8954182084403,2636.3941446256213
670e950eda472f0d69dab586,2024-08-13 19:00:00,2600.228560158067,ETH,2714.02668988313,66fbbe94463ad5a73de68581,2713.5877580316237,2657.1276250205983
670e950eda472f0d69dab587,2024-08-13 20:00:00,2598.2571010503952,ETH,2713.357815546756,66fbbe94463ad5a73de68582,2707.206059283774,2655.8074582985755
670e950eda472f0d69dab588,2024-08-13 21:00:00,2539.8842524783545,ETH,2712.691248342355,66fbbe94463ad5a73de68583,2724.5823252742707,2626.2877504103544
670e950eda472f0d69dab589,2024-08-13 22:00:00,2631.682552606114,ETH,2712.0265753019644,66fbbe94463ad5a73de68584,2716.1916722459528,2671.854563954039
670e950eda472f0d69dab58a,2024-08-13 23:00:00,2823.6022029701744,ETH,2711.363544951031,66fbbe94463ad5a73de68585,2703.2098479388164,2767.482873960603
670e950eda472f0d69dab58b,2024-08-14 00:00:00,2836.186073657197,ETH,2710.7019923230087,66fbbe94463ad5a73de68586,2715.180024476036,2773.4440329901026
670e950eda472f0d69dab58c,2024-08-14 01:00:00,2805.1176222361123,ETH,2710.0415225920633,66fbbe94463ad5a73de68587,2702.505749061985,2757.579572414088
670e950eda472f0d69dab58d,2024-08-14 02:00:00,2827.402851025103,ETH,2709.3828241743017,66fbbe94463ad5a73de68588,2712.561918414154,2768.392837599702
670e950eda472f0d69dab58e,2024-08-14 03:00:00,2821.327092424595,ETH,2708.725381889525,66fbbe94463ad5a73de68589,2715.728783328426,2765.0262371570598
670e950eda472f0d69dab58f,2024-08-14 04:00:00,2527.71201165834,ETH,2708.069448284601,66fbbe94463ad5a73de6858a,2723.567739843729,2617.8907299714706
670e950eda472f0d69dab590,2024-08-14 05:00:00,2544.3449282704323,ETH,2707.414442176957,66fbbe94463ad5a73de6858b,2724.817172409149,2625.8796852236947
670e950eda472f0d69dab591,2024-08-14 06:00:00,2563.1198725662666,ETH,2706.7603547792637,66fbbe94463ad5a73de6858c,2731.516169275282,2634.940113672765
670e950eda472f0d69dab592,2024-08-14 07:00:00,2604.745713488724,ETH,2706.1078370035602,66fbbe94463ad5a73de6858d,2724.076561472125,2655.426775246142
670e950eda472f0d69dab593,2024-08-14 08:00:00,2701.4374268794004,ETH,2705.457001244988,66fbbe94463ad5a73de6858e,2724.2264436655214,2703.4472140621942
670e950eda472f0d69dab594,2024-08-14 09:00:00,2807.9923941070824,ETH,2704.808424646976,66fbbe94463ad5a73de6858f,2723.5939603882166,2756.400409377029
670e950eda472f0d69dab595,2024-08-14 10:00:00,2931.259719956728,ETH,2704.162497930012,66fbbe94463ad5a73de68590,2749.669798603594,2817.71110894337
670e950eda472f0d69dab596,2024-08-14 11:00:00,2958.458383566121,ETH,2703.51938161122,66fbbe94463ad5a73de68591,2754.554375765668,2830.9888825886705
670e950eda472f0d69dab597,2024-08-14 12:00:00,3011.3235774279665,ETH,2702.87926299844,66fbbe94463ad5a73de68592,2723.741580694855,2857.1014202132033
670e950eda472f0d69dab598,2024-08-14 13:00:00,3249.511734897314,ETH,2702.241730735436,66fbbe94463ad5a73de68593,2666.3267712028032,2975.876732816375
670e950eda472f0d69dab599,2024-08-14 14:00:00,3122.153361713795,ETH,2701.606872174626,66fbbe94463ad5a73de68594,2651.8515230112703,2911.8801169442104
670e950eda472f0d69dab59a,2024-08-14 15:00:00,3150.931438193428,ETH,2700.974527548475,66fbbe94463ad5a73de68595,2682.802712479088,2925.952982870952
670e950eda472f0d69dab59b,2024-08-14 16:00:00,2995.9815668543715,ETH,2700.3445572260484,66fbbe94463ad5a73de68596,2662.491952816128,2848.16306204021
670e950eda472f0d69dab59c,2024-08-14 17:00:00,3142.5281136693197,ETH,2699.716690250886,66fbbe94463ad5a73de68597,2662.8398134712747,2921.122401960103
670e950eda472f0d69dab59d,2024-08-14 18:00:00,3261.900368456697,ETH,2699.0907031587653,66fbbe94463ad5a73de68598,2657.3764988690696,2980.4955358077314
670e950eda472f0d69dab59e,2024-08-14 19:00:00,2957.8905543156407,ETH,2698.4666731073958,66fbbe94463ad5a73de68599,2668.1242018192625,2828.178613711518
670e950eda472f0d69dab59f,2024-08-14 20:00:00,3311.062127702474,ETH,2697.844554027572,66fbbe94463ad5a73de6859a,2675.524732712317,3004.453340865023
670e950eda472f0d69dab5a0,2024-08-14 21:00:00,3074.3086457710524,ETH,2697.224661447538,66fbbe94463ad5a73de6859b,2670.006458881184,2885.766653609295
670e950eda472f0d69dab5a1,2024-08-14 22:00:00,3411.1758358173056,ETH,2696.6069625913956,66fbbe94463ad5a73de6859c,2667.377798840576,3053.891399204351
670e950eda472f0d69dab5a2,2024-08-14 23:00:00,3180.826413406131,ETH,2695.9916213351453,66fbbe94463ad5a73de6859d,2664.226333163017,2938.409017370638
670e950eda472f0d69dab5a3,2024-08-15 00:00:00,2973.611901639173,ETH,2695.3784792297733,66fbbe94463ad5a73de6859e,2672.408689333034,2834.4951904344734
670e950eda472f0d69dab5a4,2024-08-15 01:00:00,3075.2446759726063,ETH,2694.7670601717664,66fbbe94463ad5a73de6859f,2658.0969291678007,2885.0058680721863
670e950eda472f0d69dab5a5,2024-08-15 02:00:00,2893.6875702027232,ETH,2694.1574157034793,66fbbe94463ad5a73de685a0,2653.456594335145,2793.922492953101
670e950eda472f0d69dab5a6,2024-08-15 03:00:00,3151.6694197378424,ETH,2693.5495861923323,66fbbe94463ad5a73de685a1,2653.962589575306,2922.6095029650874
670e950eda472f0d69dab5a7,2024-08-15 04:00:00,3009.519226620508,ETH,2692.943497942021,66fbbe94463ad5a73de685a2,2651.805132199665,2851.2313622812644
670e950eda472f0d69dab5a8,2024-08-15 05:00:00,2970.0695269613943,ETH,2692.339469387944,66fbbe94463ad5a73de685a3,2644.586546779981,2831.2044981746694
670e950eda472f0d69dab5a9,2024-08-15 06:00:00,2921.8452950734727,ETH,2691.737437475016,66fbbe94463ad5a73de685a4,2622.09020759914,2806.7913662742444
670e950eda472f0d69dab5aa,2024-08-15 07:00:00,2897.6493407987155,ETH,2691.13752110142,66fbbe94463ad5a73de685a5,2614.442363020913,2794.393430950068
670e950eda472f0d69dab5ab,2024-08-15 08:00:00,2916.0510291602072,ETH,2690.5394205630128,66fbbe94463ad5a73de685a6,2616.904199977477,2803.29522486161
670e950eda472f0d69dab5ac,2024-08-15 09:00:00,3051.982705586189,ETH,2689.9443460896146,66fbbe94463ad5a73de685a7,2623.8510900651117,2870.9635258379017
670e950eda472f0d69dab5ad,2024-08-15 10:00:00,2836.135770777011,ETH,2689.3514122631423,66fbbe94463ad5a73de685a8,2619.755633868197,2762.7435915200767
670e950eda472f0d69dab5ae,2024-08-15 11:00:00,2971.2274389354266,ETH,2688.7600202942563,66fbbe94463ad5a73de685a9,2636.4976290391915,2829.9937296148414
670e950eda472f0d69dab5af,2024-08-15 12:00:00,3050.2444453940266,ETH,2688.170626036555,66fbbe94463ad5a73de685aa,2651.3616631360724,2869.2075357152908
670e950eda472f0d69dab5b0,2024-08-15 13:00:00,3014.423518704265,ETH,2687.583281547018,66fbbe94463ad5a73de685ab,2658.6602300246163,2851.0034001256417
670e950eda472f0d69dab5b1,2024-08-15 14:00:00,3097.044209192539,ETH,2686.9979378284806,66fbbe94463ad5a73de685ac,2658.7347333730936,2892.0210735105097
670e950eda472f0d69dab5b2,2024-08-15 15:00:00,3051.3162866736857,ETH,2686.414231808047,66fbbe94463ad5a73de685ad,2672.143798570301,2868.865259240866
670e950eda472f0d69dab5b3,2024-08-15 16:00:00,3051.6651971136025,ETH,2685.8316550123286,66fbbe94463ad5a73de685ae,2658.75308646588,2868.7484260629653
670e950eda472f0d69dab5b4,2024-08-15 17:00:00,3434.8952391730318,ETH,2685.249882439499,66fbbe94463ad5a73de685af,2637.4710309479583,3060.0725608062653
670e950eda472f0d69dab5b5,2024-08-15 18:00:00,3390.2618577084068,ETH,2684.6692287565324,66fbbe94463ad5a73de685b0,2545.147953138767,3037.46554323247
670e950eda472f0d69dab5b6,2024-08-15 19:00:00,3291.204047894678,ETH,2684.089897872177,66fbbe94463ad5a73de685b1,2553.5086686072914,2987.646972883427
670e950eda472f0d69dab5b7,2024-08-15 20:00:00,3018.100715739365,ETH,2683.512692685662,66fbbe94463ad5a73de685b2,2536.3519841396237,2850.8067042125135
670e950eda472f0d69dab5b8,2024-08-15 21:00:00,3011.6630711785847,ETH,2682.937582377048,66fbbe94463ad5a73de685b3,2563.8033704099157,2847.3003267778163
670e950eda472f0d69dab5b9,2024-08-15 22:00:00,3080.0736925965966,ETH,2682.364327177993,66fbbe94463ad5a73de685b4,2578.70046013284,2881.2190098872948
670e950eda472f0d69dab5ba,2024-08-15 23:00:00,3509.596296092332,ETH,2681.792833660966,66fbbe94463ad5a73de685b5,2570.7473808876025,3095.694564876649
670e950eda472f0d69dab5bb,2024-08-16 00:00:00,3357.881386983965,ETH,2681.222528837618,66fbbe94463ad5a73de685b6,2573.386860218368,3019.5519579107913
670e950eda472f0d69dab5bc,2024-08-16 01:00:00,3433.683695492065,ETH,2680.6527245172506,66fbbe94463ad5a73de685b7,2564.532299265371,3057.168210004658
670e950eda472f0d69dab5bd,2024-08-16 02:00:00,3298.018403084041,ETH,2680.083803190605,66fbbe94463ad5a73de685b8,2587.385769166372,2989.051103137323
670e950eda472f0d69dab5be,2024-08-16 03:00:00,3341.514409182884,ETH,2679.5155057138636,66fbbe94463ad5a73de685b9,2581.9156777844028,3010.514957448374
670e950eda472f0d69dab5bf,2024-08-16 04:00:00,3040.056613911567,ETH,2678.9475956573838,66fbbe94463ad5a73de685ba,2594.6373865848773,2859.5021047844757
670e950eda472f0d69dab5c0,2024-08-16 05:00:00,3064.754584733151,ETH,2678.379893286897,66fbbe94463ad5a73de685bb,2600.289343259889,2871.5672390100244
670e950eda472f0d69dab5c1,2024-08-16 06:00:00,3117.397581578733,ETH,2677.812307321253,66fbbe94463ad5a73de685bc,2625.7400441049617,2897.604944449993
670e950eda472f0d69dab5c2,2024-08-16 07:00:00,3249.3284826249155,ETH,2677.2450167639167,66fbbe94463ad5a73de685bd,2616.1458833730385,2963.2867496944164
670e950eda472f0d69dab5c3,2024-08-16 08:00:00,3354.351963224402,ETH,2676.6779094147705,66fbbe94463ad5a73de685be,2620.353141178597,3015.514936319586
670e950eda472f0d69dab5c4,2024-08-16 09:00:00,3138.052300006208,ETH,2676.110443468634,66fbbe94463ad5a73de685bf,2625.0315330799563,2907.0813717374213
670e950eda472f0d69dab5c5,2024-08-16 10:00:00,3403.1899871893493,ETH,2675.5423523597115,66fbbe94463ad5a73de685c0,2619.13762502573,3039.36616977453
670e950eda472f0d69dab5c6,2024-08-16 11:00:00,3181.316245622133,ETH,2674.9733415310175,66fbbe94463ad5a73de685c1,2616.078533662812,2928.1447935765755
670e950eda472f0d69dab5c7,2024-08-16 12:00:00,3321.487008743687,ETH,2674.4031524738166,66fbbe94463ad5a73de685c2,2579.634835386496,2997.9450806087516
670e950eda472f0d69dab5c8,2024-08-16 13:00:00,3218.65442290142,ETH,2673.8316303498973,66fbbe94463ad5a73de685c3,2584.6277775104404,2946.243026625659
670e950eda472f0d69dab5c9,2024-08-16 14:00:00,3287.4448593733578,ETH,2673.2587759023963,66fbbe94463ad5a73de685c4,2579.0273621691404,2980.351817637877
670e950eda472f0d69dab5ca,2024-08-16 15:00:00,3233.352815068901,ETH,2672.6843249242397,66fbbe94463ad5a73de685c5,2565.201464791986,2953.0185699965705
670e950eda472f0d69dab5cb,2024-08-16 16:00:00,3226.5444499917653,ETH,2672.1079806519797,66fbbe94463ad5a73de685c6,2594.593135566865,2949.3262153218725
670e950eda472f0d69dab5cc,2024-08-16 17:00:00,3314.417173933422,ETH,2671.529716964957,66fbbe94463ad5a73de685c7,2597.223623278617,2992.9734454491895
670e950eda472f0d69dab5cd,2024-08-16 18:00:00,2968.156834212769,ETH,2670.9497139279056,66fbbe94463ad5a73de685c8,2617.319952490325,2819.5532740703375
670e950eda472f0d69dab5ce,2024-08-16 19:00:00,3278.70084271995,ETH,2670.3681421177334,66fbbe94463ad5a73de685c9,2622.9306838099,2974.5344924188416
670e950eda472f0d69dab5cf,2024-08-16 20:00:00,3202.019913759096,ETH,2669.7857078727716,66fbbe94463ad5a73de685ca,2613.532878642913,2935.9028108159337
670e950eda472f0d69dab5d0,2024-08-16 21:00:00,3250.6408924456214,ETH,2669.2035491628667,66fbbe94463ad5a73de685cb,2598.9214645008265,2959.922220804244
670e950eda472f0d69dab5d1,2024-08-16 22:00:00,3519.065874922983,ETH,2668.621846381509,66fbbe94463ad5a73de685cc,2596.7386401249387,3093.843860652246
670e950eda472f0d69dab5d2,2024-08-16 23:00:00,3310.4111204714404,ETH,2668.040320187936,66fbbe94463ad5a73de685cd,2593.6092833263497,2989.225720329688
670e950eda472f0d69dab5d3,2024-08-17 00:00:00,3149.657343240452,ETH,2667.458724918728,66fbbe94463ad5a73de685ce,2600.5709112230197,2908.55803407959
670e950eda472f0d69dab5d4,2024-08-17 01:00:00,3124.3389724108,ETH,2666.877791217319,66fbbe94463ad5a73de685cf,2603.080406202993,2895.6083818140596
670e950eda472f0d69dab5d5,2024-08-17 02:00:00,3245.3541742202497,ETH,2666.297271122337,66fbbe94463ad5a73de685d0,2599.3215801090746,2955.825722671293
670e950eda472f0d69dab5d6,2024-08-17 03:00:00,3185.275683375455,ETH,2665.716341772469,66fbbe94463ad5a73de685d1,2597.0989223290508,2925.496012573962
670e950eda472f0d69dab5d7,2024-08-17 04:00:00,3201.127374882988,ETH,2665.135510638815,66fbbe94463ad5a73de685d2,2600.444143393932,2933.1314427609013
670e950eda472f0d69dab5d8,2024-08-17 05:00:00,3277.845407131938,ETH,2664.555733797114,66fbbe94463ad5a73de685d3,2600.375309971361,2971.200570464526
670e950eda472f0d69dab5d9,2024-08-17 06:00:00,3153.7391716246416,ETH,2663.976090256883,66fbbe94463ad5a73de685d4,2598.5743346577515,2908.857630940762
670e950eda472f0d69dab5da,2024-08-17 07:00:00,3331.6421180124617,ETH,2663.3959851365453,66fbbe94463ad5a73de685d5,2599.059440055218,2997.5190515745035
670e950eda472f0d69dab5db,2024-08-17 08:00:00,3578.710234172616,ETH,2662.8156550574754,66fbbe94463ad5a73de685d6,2601.336898097022,3120.762944615046
670e950eda472f0d69dab5dc,2024-08-17 09:00:00,3442.172317232816,ETH,2662.234993916721,66fbbe94463ad5a73de685d7,2601.2318265274644,3052.2036555747686
670e950eda472f0d69dab5dd,2024-08-17 10:00:00,3847.049329021019,ETH,2661.654198824021,66fbbe94463ad5a73de685d8,2598.2785207390743,3254.35176392252
670e950eda472f0d69dab5de,2024-08-17 11:00:00,3536.1871923899644,ETH,2661.0730770250766,66fbbe94463ad5a73de685d9,2599.2709598421056,3098.6301347075205
670e950eda472f0d69dab5df,2024-08-17 12:00:00,3599.82743032449,ETH,2660.4917239241163,66fbbe94463ad5a73de685da,2602.3940256931623,3130.159577124303
670e950eda472f0d69dab5e0,2024-08-17 13:00:00,3656.686154868472,ETH,2659.911589960693,66fbbe94463ad5a73de685db,2604.3419743806903,3158.2988724145825
670e950eda472f0d69dab5e1,2024-08-17 14:00:00,3704.63821535622,ETH,2659.333294111274,66fbbe94463ad5a73de685dc,2614.2938467474487,3181.985754733747
670e950eda472f0d69dab5e2,2024-08-17 15:00:00,3327.037641171476,ETH,2658.7567315457923,66fbbe94463ad5a73de685dd,2608.299785174785,2992.897186358634
670e950eda472f0d69dab5e3,2024-08-17 16:00:00,3090.4477020644363,ETH,2658.181917352242,66fbbe94463ad5a73de685de,2622.473623730093,2874.3148097083395
670e950eda472f0d69dab5e4,2024-08-17 17:00:00,2987.4315956418927,ETH,2657.6088724254587,66fbbe94463ad5a73de685df,2618.6186155794758,2822.5202340336755
670e950eda472f0d69dab5e5,2024-08-17 18:00:00,3341.615448959541,ETH,2657.037544583488,66fbbe94463ad5a73de685e0,2610.919050600298,2999.3264967715145
670e950eda472f0d69dab5e6,2024-08-17 19:00:00,3401.9167194630454,ETH,2656.4678219829434,66fbbe94463ad5a73de685e1,2614.200484699582,3029.192270722994
670e950eda472f0d69dab5e7,2024-08-17 20:00:00,3350.9340097658355,ETH,2655.899586802761,66fbbe94463ad5a73de685e2,2615.3938991918417,3003.4167982842982
670e950eda472f0d69dab5e8,2024-08-17 21:00:00,3173.1324330824145,ETH,2655.3328342931245,66fbbe94463ad5a73de685e3,2607.3946964853367,2914.2326336877695
670e950eda472f0d69dab5e9,2024-08-17 22:00:00,3142.7456268495416,ETH,2654.7673699512525,66fbbe94463ad5a73de685e4,2608.7403135518384,2898.756498400397
670e950eda472f0d69dab5ea,2024-08-17 23:00:00,2981.83681386426,ETH,2654.2032859697633,66fbbe94463ad5a73de685e5,2613.634785225692,2818.0200499170114
670e950eda472f0d69dab5eb,2024-08-18 00:00:00,3138.306344202341,ETH,2653.640218465112,66fbbe94463ad5a73de685e6,2619.7261066651827,2895.9732813337264
670e950eda472f0d69dab5ec,2024-08-18 01:00:00,3439.5391720700745,ETH,2653.07873801073,66fbbe94463ad5a73de685e7,2608.9940052551824,3046.308955040402
670e950eda472f0d69dab5ed,2024-08-18 02:00:00,3219.252171507384,ETH,2652.518599020339,66fbbe94463ad5a73de685e8,2622.884512104653,2935.8853852638613
670e950eda472f0d69dab5ee,2024-08-18 03:00:00,2944.9684259119667,ETH,2651.9596043390825,66fbbe94463ad5a73de685e9,2610.2754884990404,2798.4640151255244
670e950eda472f0d69dab5ef,2024-08-18 04:00:00,3220.269798520653,ETH,2651.4019131399873,66fbbe94463ad5a73de685ea,2603.2843324202154,2935.83585583032
